name,slug,optionValue,variantSku,description,variantPrice,variantTaxCategory,variantStockOnHand,variantTrackInventory,assets,channelCode,category,subcategory,brand
Abbies Cous Cous,abbies-cous-cous,500gm,ABB048,"<p>Abbies Couscous made from durum wheat semolina is an essential ingredient for 
any Mediterranean cuisine. It can be cooked with vegetables or meat. 
Couscous being a healthy, light and complete meal, it has become widely 
popular as a health food.</p>",175,GST12,0,TRUE,abbies-cous-cous-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Abbie's
Agensi Cous Cous,agensi-cous-cous,500gm,AGE049,"<p>Agnesi
 Couscous made from durum wheat semolina is an essential ingredient for 
any Mediterranean cuisine. It can be cooked with vegetables or meat. 
Couscous being a healthy, light and complete meal, it has become widely 
popular as a health food.</p>",175,GST5,0,TRUE,agensi-cous-cous-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Agnesi
Agnesi Cous Cous,agnesi-cous-cous,500gm,AGN050,"<ul><li><span class=""a-list-item"">Agnesi Cous Cous 500 g</span></li><li><span class=""a-list-item"">Agnesi Cous Cous 500 g</span></li><li><span class=""a-list-item"">Agnesi's premium-quality couscous is a processed grain product that is made from little balls of durum wheat semolina flour.</span></li><li><span class=""a-list-item"">It is light, fluffy and can be taken as a complete meal.</span></li><li><span class=""a-list-item"">All you need is only 5 mins to prepare it.</span></li><li><span class=""a-list-item"">Pretty quick, eh! It is packed with tons of health benefits</span></li></ul><ul><li></li></ul><p><span></span></p>",175,GST5,0,TRUE,agnesi-cous-cous-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Agnesi
Agnesi Farfalle Pasta,agnesi-farfalle-pasta,500gm,AGN051,"<p>Agnesi lasagne is the most well-known of all baked pasta dishes. Andalini lasagne does not need to be pre-cooked. making high-quality pasta that COOKS PERFECTlY EVERY TIME.</p><ul><li>Try with meat-based sauces like traditional Bolognese, dairy-based sauces like a classic bÃ©chamel,</li><li>Even try with vegetable-based sauces and enjoy an authentic Italian meal.</li></ul><p><span></span></p>",185,GST5,0,TRUE,agnesi-farfalle-pasta-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Agnesi
Agnesi lasagne Pasta,agnesi-lasagne-pasta,500gm,AGN052,"<p>Agnesi lasagne is the most well-known of all baked pasta dishes. Andalini lasagne does not need to be pre-cooked. making high-quality pasta that COOKS PERFECTlY EVERY TIME.</p><ul><li>Try with meat-based sauces like traditional Bolognese, dairy-based sauces like a classic bÃ©chamel,</li><li>Even try with vegetable-based sauces and enjoy an authentic Italian meal.</li></ul><p><span></span></p>",300,GST5,0,TRUE,agnesi-lasagne-pasta-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Agnesi
Agnesi Whole Wheat Penne Pasta,agnesi-whole-wheat-penne-pasta,500gm,AGN053,Agnesiâ€™s in-house milling facilities produce fresh and highly nutritious semolina flour through mild temperature heating process â€“ with the aim to preserve the optimum nutritional features of the best durum wheat. â€“ the result is the flavour and aroma of the wheat which results in the pastaâ€™s golden yellow color. â€“ this also include more flavourable pasta which holds up well in cooking and can still retain a slight resistance when perfectly cooked.<p><span></span></p>,205,GST5,0,TRUE,agnesi-whole-wheat-penne-pasta-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Penne & Macaroni,Agnesi
Agnesi Whole Wheat Spaghetti Pasta,agnesi-whole-wheat-spaghetti-pasta,500gm,AGN054,Agnesiâ€™s in-house milling facilities produce fresh and highly nutritious semolina flour through mild temperature heating process â€“ with the aim to preserve the optimum nutritional features of the best durum wheat. â€“ the result is the flavour and aroma of the wheat which results in the pastaâ€™s golden yellow color. â€“ this also include more flavourable pasta which holds up well in cooking and can still retain a slight resistance when perfectly cooked.<p><span></span></p>,205,GST12,0,TRUE,agnesi-whole-wheat-spaghetti-pasta-500g.jpg,stalks-n-spice,"Rice, Pasta & Noodles",Whole Wheat Pasta,Agnesi
Ajinomoto (MSG),ajinomoto-(msg),500gm,AJI055,"<span class=""st""><em>MSG</em> is a popular flavor enhancer derived from 
l-glutamic acid, a naturally occurring amino acid that's necessary for 
the creation of proteins (2). Aside from being used as a food additive, <em>MSG</em> occurs naturally in certain foods, including tomatoes and cheeses</span>",95,GST18,0,TRUE,ajinomoto-msg-500g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Agnesi
Ajwain,ajwain,1kg,AJW056,"<p><strong>Ajwain</strong> (pronounced aj'o-wen) is a member of the Umbelliferae family, which has some 2,700 members including dill, caraway and cumin. </p><ul><li> It is mostly found in Indian cooking.</li><li> It is also known as bishop's weed or carom<span class=""redactor-invisible-space"">.</span></li><li><span class=""redactor-invisible-space"">It has plenty of medicinal benefits.</span></li></ul><p><span class=""redactor-invisible-space""></span></p>",245,GST5,0,TRUE,ajwain-1-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Al Ameera Tahina Paste,al-ameera-tahina-paste,1kg,ALA057,"<p>AI Ameera Tahina Paste is a staple Mediterranean food which is commonly used in preparing different Sauces, Dressings for salads, Dips and various delicacies .</p><ul><li>Al Bayan Tahina is pure Sesame paste made from ground Sesame Seeds<span class=""redactor-invisible-space""></span></li><li><span class=""redactor-invisible-space"">This is a vegetarian product</span></li></ul>",800,GST5,0,TRUE,al-ameera-tahina-paste-1kg.jpg,stalks-n-spice,Canned Foods,Paste,
All-That-Dips Cheesy Salsa,all-that-dips-cheesy-salsa,150gm,ALL058,"<p>All-That-Dips Cheesy Salsa is a tex-mex restaurant style fresh Cheesy salsa made with tomatoes, jalapenos, onions, Paprika,Herbs and mixed Spices, Refined corn oil ,Cheese.</p><ul><li><span class=""a-list-item"">Use as a Sandwich spread, or add it to subway</span></li><li><span class=""a-list-item"">Dip favorite pakoras or chips in it</span></li><li><span class=""a-list-item"">Made with fresh Ingredients. Keep Refrigerated once opened.</span></li></ul>",195,GST5,0,TRUE,all-that-dips-cheesy-salsa-150-gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips Fresh Hummus,all-that-dips-fresh-hummus,150gm,ALL059,"<p>All -That- Dips Fresh Hummus, plain classic hummus made with chickpeas, Tahini, olive oil, and spices. Use this classic Mediterranean/ Arabian dip as a dip, spread or with kebabs.</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">No Added Sugar</span></li><li><span class=""a-list-item"">No MSG </span></li><li>No Preservatives</li><li><span class=""a-list-item"">Chemical free</span></li></ul>",195,GST5,0,TRUE,all-that-dips-fresh-hummus-150gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips Hot Cheese Dip,all-that-dips-hot-cheese-dip,150gm,ALL060,"<p>All-That-Dip is a healthy dip is full of natural ingredients : Hot Cheese- Made with Cheese powder, Milk solids, Sunflower oil, Sriracha sauce (Vinegar, red chilli paste, Garlic, Spices), Red chillies, salt, sugar, Garlic Powder, Onion powder.</p><ul><li>This is a Vegetarian product.</li><li>Tastes best with- nachos, chips, French fries, cheese sticks, veggie nuggets, onion rings etc.</li><li><span class=""a-list-item"">Use it as a spread in sandwiches and burgers or pizza.</span></li><li><span class=""a-list-item"">; it has no artificial flavors and is free from harmful chemicals and preservatives.</span></li></ul><p><span></span></p>",195,GST12,0,TRUE,all-that-dips-hot-cheese-dip-150-gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips In and Out Yummy Dip,all-that-dips-in-and-out-yummy-dip,150gm,ALL061,"<p>All-That-Dips In and Out yummy dip is delicious dip made from quality ingredients. Its Spicy, tangy and cheesy at the same time. This dip is ideal to spread over burgers or sandwiches or top over french fries.</p><ul><li><span class=""a-list-item"">This is a vegetarian product</span></li><li><span class=""a-list-item"">mayo based spicy tangy dip</span></li><li><span class=""a-list-item"">ideal for fries, chips or pakodas.</span></li><li><span class=""a-list-item"">party favorite dip</span></li><li><span class=""a-list-item"">burger and sandwich spread</span></li></ul>",195,GST5,0,TRUE,all-that-dips-in-and-out-yummy-dip-150gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips Mint Herb Ranch Dip,all-that-dips-mint-herb-ranch-dip,150gm,ALL062,"<p>All-That-Dips Mint Herb Ranch â€“ Made with Greek Yogurt, Sunflower oil, Milk Solids, Ground Mustard, Sugar, Salt, Garlic powder, Onion Powder, Mint, Herb and Mixed spices.</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Tastes best with Fresh/ Baked veggies, chips, nachos, on toast etc.</span></li><li><span class=""a-list-item"">Drizzle Mint Herb Ranch over a bowl of salad as salad dressing.</span></li><li><span class=""a-list-item"">This healthy dip is full of natural ingredients; it has no artificial flavors and is free from harmful chemicals and preservatives.</span></li></ul>",195,GST5,0,TRUE,all-that-dips-mint-herb-ranch-dip-150gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips Pepper Jack Cheese,all-that-dips-pepper-jack-cheese,150gm,ALL063,<p>All-That-Dips Pepper Jack Cheese Dip is awesome cheesy creamy dip that is a medley of 3 varieties of peppers.</p><ul><li>This is a Vegetarian Product.</li><li>No MSG</li><li>Used as dipping for all your favorite snacks.</li></ul>,195,GST12,0,TRUE,all-that-dips-pepper-jack-cheese-150-gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips Peri-Peri Salsa,all-that-dips-peri-peri-salsa,Default,ALL064,<p>All-That-Dips Peri-Peri Salsa dip is a Fusion dip with flavors of Portuguese Creole cuisines and Mexican Spicy cuisines is surprisingly perfect accompaniment for your Favorite Dabelis or chicken sandwiches.</p><ul><li>No MSG</li><li>This is a Vegetarian Product</li><li>Chemical Free </li><li>No Trans-fat</li></ul>,195,GST5,0,TRUE,all-that-dips-peri-peri-salsa.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-That-Dips-Chipotle-Aioli Dips,all-that-dips-chipotle-aioli-dips,150gm,ALL065,"<p>All -That- Dips Chipotle Aioli Dip is made in adobo style with Tomato puree, cumin, herbs and mixed spices and jalapeno other spices. Enjoy this sauce as a dip, spread or as a chutney along with your favorite chips, crisp, fries or pakoras.</p><ul><li>This is a Vegetarian Product</li><li>Chemical Free</li></ul>",195,GST5,0,TRUE,all-that-dips-chipotle-aioli-dips-150-gm.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Butter, Cheese & panner",All-That-Dips
All-that-Dips Roasted Garlic Hummus,all-that-dips-roasted-garlic-hummus,150gm,ALL066,"<p> Having a bite of our All-That-Dips Roasted Garlic Hummus will surely spread a smile over your face. Hummus is so versatile that it goes with anything be it boiled potatoes, Fresh Veggies, shawarma, Roti or even Rice Cakes.</p><ul><li>This is a Vegetarian Product.</li><li>No MSG </li><li>Chemical Free</li><li>No added Sugar</li></ul>",195,GST5,0,TRUE,all-that-dips-roasted-garlic-hummus-150gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,All-That-Dips
Almonds,almonds,1kg,ALM067,"<p>Almonds contain lots of healthy fats, fiber, protein, <strong>magnesium</strong> and <strong>vitamin E</strong>. The health benefits of almonds include lower blood sugar levels, reduced blood pressure and lower <strong>cholesterol</strong> levels. They can also reduce hunger and promote weight loss.</p><ul><li>Contain vitamins, minerals, protein, and fiber.</li><li>No cholesterol.</li></ul><ul><li><span class=""a-list-item"">Premium quality almonds</span></li><li>Hygienically packed in facility meeting food safety standards</li><li><span class=""a-list-item"">Store in a cool, dry place in an airtight container and preferably refrigerate after opening</span></li><li><span class=""a-list-item"">Allergy caution: contains tree nuts</span></li></ul><p><span class=""redactor-invisible-space""></span></p><p><span class=""redactor-invisible-space""></span></p>",900,GST5,0,TRUE,almonds-1kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Dry Fruits,
American Garden Apple Cider Vinegar,american-garden-apple-cider-vinegar,473ml,AME068,"<p>American Garden Apple Cider Vinegar is original and pure apple cider vinegar. Has many health benefits and inclusion in natural remedies</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Made with 100% natural products and has no synthetic food additives</span></li><li><span class=""a-list-item"">Perfect to use in saladsâ€™ dressings, it also has antiseptic and disinfectant qualities</span></li></ul><p><span></span></p>",163,GST12,0,TRUE,american-garden-apple-cider-vinegar-473-ml.jpg,stalks-n-spice,Fruits & Vegetables,Apples & Pomegranate,American Garden
American Garden BBQ Sauce,american-garden-bbq-sauce,510gm,AME069,"<p>American garden Barbeque sauce with a classic smoky flavor makes perfect for parties and other outdoor events. </p><ul><li>Refrigerate after opening.</li><li><span class=""a-list-item"">Enjoy this gourmet-quality sauce as a marinade for your chicken and meats before laying them on your grill</span></li><li><span class=""a-list-item"">No added MSG</span></li></ul>",280,GST5,0,TRUE,american-garden-bbq-sauce-510g.jpg,stalks-n-spice,Sauces & Pastes,Seasoning Sauce,American Garden
American Garden Bread Crumbs Plain,american-garden-bread-crumbs-plain,425gm,AME070,"<p>American Garden Bread Crumbs are made particularly to the delicate taste of anfora olive oil leaves the flavor of foods intact, even the most delicate, either fried or cooked</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">American garden bread crumbs are the perfect choice to compliment</span></li><li><span></span>Choose from a range of delicious options like plain, roasted garlic, hot n spicy and Romano cheese</li></ul>",185,GST12,0,TRUE,american-garden-bread-crumbs-plain-425-gm.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Bread Crumbs,American Garden
American Garden Cheese Popcorn,american-garden-cheese-popcorn,273gm,AME071,"<p>American Garden Popcorn delivers the ultimate combination of flavor and fun. Pop some flavor into the show with our  cheddar Cheese microwaveable popcorn.<span></span></p><ul><li>Available sizes:  3X3.2oz. (272 grams)</li><li><span class=""tagged_as"">TAGS: Dairy, Gluten Free, Vegetarian </span></li></ul>",240,GST12,0,TRUE,american-garden-cheese-popcorn-273g.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Coco Powder & Hot Chocolate,American Garden
American Garden Chick Peas,american-garden-chick-peas,400gm,AME072,"<p>American garden Barbeque sauce with a classic smoky flavor makes perfect for parties and other outdoor events. </p><ul><li>Refrigerate after opening.</li><li><span class=""a-list-item"">Enjoy this gourmet-quality sauce as a marinade for your chicken and meats before laying them on your grill</span></li><li><span class=""a-list-item"">No added MSG</span></li></ul>",125,GST0,0,TRUE,american-garden-chick-peas-400g.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits","Beans,Corn & Peas",American Garden
American Garden Habanero and Tabasco Pepper Style,american-garden-habanero-and-tabasco-pepper-style,58ml,AME073,<p>American garden hot sauces are of premium quality and are created with the finest aged red chili peppers and natural vinegar.</p>,95,GST12,0,TRUE,american-garden-habanero-and-tabasco-pepper-style-58ml.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Salt & Pepper,American Garden
American Garden Honey BBQ sauce,american-garden-honey-bbq-sauce,510gm,AME074,"A great american classic, American Garden's BBQ sauces use authentic american recipes 
to ensure the best taste for any backyard barbecue, sunny beach day or 
TV snack session. Enjoy this gourmet-quality sauce in original, hickory 
and honey flavors â€“ all popular choices for marinades or as a dip on the
 side.                                <ul><li>Refrigerate after opening.</li><li><span class=""a-list-item"">Enjoy this gourmet-quality sauce as a marinade for your chicken and meats before laying them on your grill</span></li><li><span class=""a-list-item"">No added MSG</span></li></ul>",280,GST5,0,TRUE,american-garden-honey-bbq-sauce-510-gm.jpg,stalks-n-spice,Sauces & Pastes,Seasoning Sauce,American Garden
American Garden Hot And Spicy Popcorn,american-garden-hot-and-spicy-popcorn,273gm,AME075,"<p>American Garden Popcorn delivers the ultimate combination of flavor and fun by combining Hot and Spicy together. Spice things up with American Garden Hot nâ€™ Spicy popcorn, itâ€™s the perfect snack when you are looking for a little kick in your day.</p><ul><li>Available sizes: 3X3.2oz( 272 grams )</li><li><span class=""tagged_as"">TAGS:Gluten Free, Vegetarian </span></li></ul>",240,GST12,0,TRUE,american-garden-hot-and-spicy-popcorn-273g.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Coco Powder & Hot Chocolate,American Garden
